Timestamp,Sensor Value,Amplitude,Frequency,Label
0.53,507,1.4394989415641892,15.393776073975811,Normal
0.54,578,1.394827350427649,19.250835080757888,Normal
0.55,581,1.097899978811085,12.88957985844921,Normal
0.56,551,1.4218742350231168,15.941000834326873,Normal
0.57,424,0.5884925020519195,12.090829158139353,Normal
0.58,598,0.6959828624191452,15.74928513595301,Normal
0.59,579,0.5452272889105381,12.450426205454699,Normal
0.6,597,0.8253303307632643,12.950543330144576,Normal
0.61,487,0.888677289689482,12.940209974216838,Normal
0.62,560,0.7713490317738959,17.19368241692851,Normal
0.63,576,1.3287375091519293,17.968359034123388,Normal
0.64,428,0.8567533266935893,16.666950120777276,Normal
0.65,462,0.7809345096873808,19.697380387796336,Normal
0.66,549,1.0426960831582486,14.998964636189633,Normal
0.67,553,0.6409242249747626,14.285696690254886,Normal
0.68,555,1.3021969807540397,18.948793025515684,Normal
0.69,513,0.5745506436797708,13.78876670815562,Normal
0.7,448,1.4868869366005173,19.70578031552489,Normal
0.71,598,1.2722447692966574,12.09723579751853,Normal
0.72,480,0.6987156815341724,19.75903061366111,Normal
0.73,483,0.5055221171236024,12.345279295604609,Normal
0.74,504,1.3154614284548343,19.129144909584568,Normal
0.75,576,1.2068573438476171,16.2216088726904,Normal
0.76,547,1.2290071680409873,19.943718368954404,Normal
0.77,517,1.2712703466859456,12.590372517883191,Normal
0.78,485,0.5740446517340904,16.430834275210564,Normal
0.79,462,0.8584657285442726,19.754420284952793,Normal
0.8,588,0.6158690595251297,16.18478275336119,Normal
0.81,503,1.3631034258755936,17.0351891050821,Normal
0.82,448,1.123298126827558,17.565989511876936,Normal
0.83,470,0.8308980248526492,15.636328518142186,Normal
0.84,400,0.5635583502860236,17.020464640672508,Normal
0.85,540,0.8109823217156622,16.674514495384802,Normal
0.86,578,0.825183322026747,19.209264083927913,Normal
0.87,522,1.229606178338064,12.363571042731664,Normal
0.88,583,1.1375574713552132,14.247705516737842,Normal
0.89,461,1.3872127425763265,19.60329187261247,Normal
0.9,431,0.9722149251619493,19.12211027112733,Normal
0.91,557,0.6195942459383017,15.645254022285703,Normal
0.92,428,1.213244787222995,16.961060782412293,Normal
0.93,448,1.2607850486168974,14.21904946384906,Normal
0.94,572,1.0612771975694963,13.50496927779009,Normal
0.95,429,1.270967179954561,15.709587239519857,Normal
0.96,543,0.9937955963643907,14.826817824208423,Normal
0.97,567,1.0227328293819942,16.669248894806977,Normal
0.98,418,0.9275410183585496,12.621877095719878,Normal
0.99,417,0.5254191267440952,19.795158461329333,Normal
1.0,400,0.6078914269933045,19.889685955836825,Normal
1.01,477,0.5314291856867343,17.585293712157963,Normal
1.02,514,1.1364104112637805,16.288770930752964,Normal
1.03,574,0.8143559810763267,14.476220930290623,Normal
1.04,593,1.0085706911647028,18.51036015765559,Normal
1.05,512,1.4075664739260931,17.477849380431035,Normal
1.06,513,0.7492922291488749,13.30093551475913,Normal
1.07,565,0.9103829230356297,19.28741747595074,Normal
1.08,578,1.2555511385430487,18.580297943385354,Normal
1.09,462,0.7287981654916225,19.59839930633539,Normal
1.1,531,0.576979909828793,17.80575606710688,Normal
1.11,528,0.789751452913768,16.90732156748632,Normal
1.12,407,0.6612212872540044,15.345944290324951,Normal
1.13,556,1.429697652342573,19.461827866832106,Normal
1.14,454,1.308120379564417,18.928511116003268,Normal
1.15,502,1.1334037565104236,12.361749360849515,Normal
1.16,530,1.3714605901877177,12.210935795978017,Normal
1.17,431,1.3036720768991144,15.011706935024396,Normal
1.18,409,0.6865700588860358,18.48442664625466,Normal
1.19,509,1.3925589984899778,19.898209034519557,Normal
1.2,561,1.0393422419156506,13.203335128828225,Normal
1.21,523,1.3074401551640626,16.75304572281708,Normal
1.22,486,1.3960912999234933,15.047126853048173,Normal
1.23,454,0.8180034749718639,19.759315182516826,Normal
1.24,431,0.6100519245276768,18.736951385085668,Normal
1.25,577,0.7279351625419417,18.706629637689105,Normal
1.26,534,0.9271077886262563,15.749545278359761,Normal
1.27,492,1.3180147659224932,15.318556018701322,Normal
1.28,407,1.3607305832563434,14.18725657544565,Normal
1.29,464,0.5069521305311907,12.451003973207417,Normal
1.3,456,1.0107473025775657,18.917779010040427,Normal
1.31,466,0.917411003148779,18.50320807304062,Normal
1.32,586,0.7221078104707302,19.997741386289043,Normal
1.33,471,0.6198653673336828,19.973094696591243,Normal
1.34,453,0.837615171403628,16.44345364482102,Normal
1.35,466,1.4429097039125192,18.151899321444084,Normal
1.36,450,0.8232029320207552,19.558125839059425,Normal
1.37,496,1.0187906217433662,18.79717912541929,Normal
1.38,491,1.2030189588951778,13.97878481394558,Normal
1.39,407,0.863629602379294,15.604353082480749,Normal
1.4,561,1.4717820827209607,13.03327532121196,Normal
1.41,434,1.4624472949421112,19.632408218069777,Normal
1.42,495,0.7517822958253642,16.84939707560704,Normal
1.43,487,0.9972485058923855,13.829142444027703,Normal
1.44,477,0.8008783098167697,17.373605475246855,Normal
1.45,431,0.7848404943774676,16.945025923663167,Normal
1.46,519,0.5368869473545328,14.865301744262723,Normal
1.47,445,1.1095643339798968,12.908460737597032,Normal
1.48,543,1.0026790232288616,17.372585564742398,Normal
1.49,595,0.5514787512499894,16.162461607230348,Normal
1.5,564,0.7786464642366114,18.178547133885115,Normal
1.51,581,1.4082658859666537,16.161308008895947,Normal
1.52,541,0.7395618906669724,18.817452002548322,Normal
1.53,454,0.6448948720912231,16.415254710195885,Normal
1.54,575,0.989452760277563,16.48750377228309,Normal
1.55,406,1.4856504541106008,19.01322882126676,Normal
1.56,473,0.7420552715115004,15.227862929699176,Normal
1.57,406,1.1721355474058786,13.072121827605127,Normal
1.58,560,1.2616196153287176,12.230261410506712,Normal
1.59,550,0.7376375439923997,18.041098045388953,Normal
1.6,484,1.2282163486118596,16.96247641082772,Normal
1.61,546,0.8677831327192532,17.632638144793788,Normal
1.62,511,1.1323058305935794,13.703713292071285,Normal
1.63,524,1.1335297107608948,13.090971804694158,Normal
1.64,546,1.0357746840747586,12.116357325343056,Normal
1.65,435,0.5902897700544083,14.804700470452776,Normal
1.66,428,1.335302495589238,16.719341494837064,Normal
1.67,587,0.8207800649717358,15.137952360797858,Normal
1.68,481,0.6865185103998542,15.499799376189833,Normal
1.69,401,0.5407751415547639,19.233269555949988,Normal
1.7,528,1.090892943188242,14.786043736186404,Normal
1.71,446,1.1775643618422824,16.111915913278487,Normal
1.72,596,0.5165878289278562,18.269224101929144,Normal
1.73,547,1.012093058299281,15.172342258570161,Normal
1.74,410,0.726495775197938,16.976693601822987,Normal
1.75,529,1.14517279040945,18.89890966997396,Normal
1.76,594,0.6743664290049914,19.596164989261137,Normal
1.77,518,1.190937738102466,13.176587847432303,Normal
1.78,539,0.8867353463005374,19.412701001291957,Normal
1.79,419,1.4367299887367344,15.936930344636306,Normal
1.8,404,0.6375209441459933,14.065955106391666,Normal
1.81,436,0.8410663510502585,15.67308604990609,Normal
1.82,565,0.6134735212405891,19.840260602283816,Normal
1.83,536,1.4246936182785628,15.940944751942958,Normal
1.84,452,1.377339353380981,14.630012882300065,Normal
1.85,571,0.7579416277151556,17.067206834533806,Normal
1.86,498,1.159984046034179,13.921164950225545,Normal
1.87,485,1.3172222002012157,12.60690662486931,Normal
1.88,507,1.0552008115994624,13.031037775285194,Normal
1.89,423,1.0296505783560064,13.024366711662179,Normal
1.9,480,0.7418522909004517,13.215221548098356,Normal
1.91,557,0.5931027678058992,13.110617381195281,Normal
1.92,519,1.3972157579533269,17.12699795842572,Normal
1.93,458,1.4004180571633305,13.455040675193159,Normal
1.94,527,1.133101457273268,14.765338266590906,Normal
1.95,513,0.8390297910487007,19.174307279248094,Normal
1.96,514,0.8492095746126609,15.791693122102979,Normal
1.97,413,1.2259556788702395,17.340461908168216,Normal
1.98,408,1.397110259952577,13.378558969613039,Normal
1.99,439,1.3870864242651173,13.538312150469366,Normal
2.0,593,1.2798755458576239,12.326948930131831,Normal
2.01,424,1.1420316461542876,13.351480504577317,Normal
2.02,502,0.5841399649950488,14.228722712255669,Normal
2.03,421,0.6616287140946138,13.416083874213975,Normal
2.04,403,1.3985541885270791,12.709620270056444,Normal
2.05,553,1.10642905965959,12.965086968804806,Normal
2.06,585,0.5091970516166296,15.686230144261806,Normal
2.07,428,0.6014715428660321,13.65066974724634,Normal
2.08,508,1.1635017691080558,14.914158888384604,Normal
2.09,497,0.5050615838462187,16.027338166838856,Normal
2.1,436,0.6608080514174987,17.523158629034924,Normal
2.11,474,1.0487337893665862,12.314497118728791,Normal
2.12,469,1.1918951976926933,18.39528319127234,Normal
2.13,545,1.1519612595026005,17.023203115927263,Normal
2.14,527,0.7242693094605598,12.654072255590975,Normal
2.15,484,1.2121792213475358,18.988628992854217,Normal
2.16,441,0.7372490874968001,19.366979204254505,Normal
2.17,499,0.8253996981592677,12.48862367883891,Normal
2.18,440,1.2464914051180243,14.21502118517763,Normal
2.19,565,1.1496328990472147,18.44961023834449,Normal
2.2,433,1.349223410494178,17.986077523069266,Normal
2.21,416,1.1576128923003433,13.476168154851019,Normal
2.22,564,1.0683086033354716,13.674794586693682,Normal
2.23,552,0.5936747678280925,14.963776822331056,Normal
2.24,521,0.8677158030594335,15.87618388152817,Normal
2.25,475,0.7652023676817254,16.946038172242368,Normal
2.26,486,0.7439896433790836,14.951309116558178,Normal
2.27,516,1.4730105547524457,15.700277729065183,Normal
2.28,505,0.8930977246667604,17.97976750507005,Normal
2.29,485,1.3920465551771133,12.293465623124783,Normal
2.3,426,1.131138625997263,14.019495554752165,Normal
2.31,456,1.2948113035416484,17.70679668707642,Normal
2.32,430,1.002637093105192,19.161654701497596,Normal
2.33,533,1.076903884626359,16.093419536925328,Normal
2.34,567,0.9925176938188639,16.256907882122526,Normal
2.35,497,0.6952429877980445,12.857376090718208,Normal
2.36,411,1.2224521152615053,15.579298934587637,Normal
2.37,452,0.7807723624408558,16.260938131640184,Normal
2.38,598,0.5243159664314538,13.939764029077837,Normal
2.39,537,1.145472295907168,14.153945847595047,Normal
2.4,572,0.6771106794070489,15.018273304836981,Normal
2.41,544,1.4404585843529143,12.160569582221811,Normal
2.42,553,1.4539285770025874,14.576633324665426,Normal
2.43,589,1.4148643902204485,13.691584055972356,Normal
2.44,521,0.8701587002554444,14.619978817423316,Normal
2.45,445,0.5154566165288674,12.95809705455401,Normal
2.46,463,1.4283185625877253,19.12421824591916,Normal
2.47,529,0.9281841483173143,16.74873962843239,Normal
2.48,453,1.4666548190436695,17.43281855315592,Normal
2.49,506,1.4636199770892528,18.313369908858707,Normal
2.5,592,1.35300945546736,15.987537591432458,Normal
2.51,450,0.7944488920695857,12.69536230469939,Normal
2.52,580,0.8850977286019253,16.296852334548383,Normal
2.53,435,1.351136671516857,16.694728944167032,Normal
2.54,514,0.8169220051562777,17.96351579347464,Normal
2.55,425,0.6694927466860925,15.453276369837436,Normal
2.56,428,1.0568012624583503,13.02064242236451,Normal
2.57,548,1.436154774160781,14.270207246389795,Normal
2.58,410,1.196029796674973,14.90465837118908,Normal
2.59,439,1.070061170089365,17.16733793065281,Normal
2.6,410,0.5971764937707685,16.566226437351297,Normal
2.61,563,1.1150072266991697,14.84877380718277,Normal
2.62,512,1.4900538501042633,19.89212199034384,Normal
2.63,586,0.640084015236524,16.846198554855096,Normal
2.64,438,1.0183296523637368,13.897814333887956,Normal
2.65,453,1.3773730719279556,12.81425978096323,Normal
2.66,497,1.2407686177542043,13.222873113474655,Normal
2.67,454,1.197015740995268,13.967661827076064,Normal
2.68,510,1.2024840839871094,13.285450986076444,Normal
2.69,551,0.8594911512197552,13.492536192410446,Normal
2.7,549,0.7935918442644934,14.280761349550776,Normal
2.71,468,1.3093611554785136,13.386988762358039,Normal
2.72,455,1.3101133946791808,19.1741233970114,Normal
2.73,432,1.3670723185801037,12.641869965293138,Normal
2.74,435,1.4132405525564713,16.196091116562037,Normal
2.75,547,1.0113423988609378,15.283174615917293,Normal
2.76,480,1.0015162946871996,19.859028935268853,Normal
2.77,589,1.2982951789667752,12.896311217344419,Normal
2.78,508,1.1499639307777652,15.182844792365934,Normal
2.79,553,1.2019668772577035,19.75576346620295,Normal
2.8,593,1.295792669436101,18.92405700715184,Normal
2.81,472,1.3900053418175662,18.53657656759424,Normal
2.82,439,0.8379951568515358,14.063222616359518,Normal
2.83,416,0.875582952639944,13.367100699120527,Normal
2.84,528,0.593981939840869,17.349145759395448,Normal
2.85,460,1.078280140996174,19.435007913020687,Normal
2.86,570,0.5359422737967421,16.45410314411144,Normal
2.87,503,0.9655980181324602,16.5729015157592,Normal
2.88,441,1.0426446347075766,14.239832749282273,Normal
2.89,424,0.7865412521282844,18.155943465535493,Normal
2.9,438,1.0908332605690108,13.496349988460187,Normal
2.91,434,0.5305002499390494,14.589433891233949,Normal
2.92,530,0.5373481887492144,15.403491508931335,Normal
2.93,507,1.3226005606596583,16.06088302947564,Normal
2.94,571,0.8601906414112629,13.939277859320642,Normal
2.95,578,0.6270605126518848,12.918694597913628,Normal
2.96,501,1.0222432600548044,16.88496033953306,Normal
2.97,497,1.2699935530986108,14.309044425922046,Normal
2.98,411,0.7158210274968432,16.649905771380897,Normal
2.99,418,1.1228904758190001,13.23490172219362,Normal
3.0,500,0.585347464993768,15.849120814838539,Normal
3.01,443,0.5516817211686077,16.260715460412687,Normal
3.02,586,1.0313546315681479,12.414588294579415,Normal
3.03,448,1.0406351216101064,14.692834225551366,Normal
3.04,588,1.1374299014982066,13.075317415511794,Normal
3.05,416,1.2260913337226615,12.506999763782142,Normal
3.06,473,1.4758520794625345,19.919681859119564,Normal
3.07,456,1.0163003483011952,14.578830759797784,Normal
3.08,454,0.822956472941246,18.478995566837078,Normal
3.09,446,1.2951861947687036,14.03712523811011,Normal
3.1,411,0.7708322512620742,17.452021777791433,Normal
3.11,461,0.9389714207056361,18.081822879117492,Normal
3.12,479,0.578456381342266,16.765109924862756,Normal
3.13,482,0.5253507434154575,15.772609508401267,Normal
3.14,407,1.462648414677925,15.294727313178148,Normal
3.15,548,1.3359801205122057,14.790946132343961,Normal
3.16,480,1.195974206093698,19.436233153982606,Normal
3.17,517,0.9089529444142699,18.644955262301835,Normal
3.18,597,0.6732943200708458,19.720215285332102,Normal
3.19,599,0.656437042671086,12.994377787884357,Normal
3.2,424,0.7502428981645953,17.846939801629155,Normal
3.21,488,1.0492266647061204,19.506723654568304,Normal
3.22,411,1.2145959227000622,13.449864529325282,Normal
3.23,542,1.1601973767177314,12.53197013893422,Normal
3.24,458,0.7799338969459428,17.928965194320472,Normal
3.25,553,1.454865280663194,16.595784905439295,Normal
3.26,508,1.2378969166957685,18.734630214066176,Normal
3.27,425,1.0543540525114006,13.118179013010316,Normal
3.28,446,1.1117207462343521,18.362138494879122,Normal
3.29,431,0.9196000624277899,13.613018560381956,Normal
3.3,409,0.7477309895011575,13.309247542925636,Normal
3.31,415,0.8559726786512616,13.314126383447944,Normal
3.32,598,1.257846110464369,18.516597761851056,Normal
3.33,544,0.5143934886297559,17.3215777655696,Normal
3.34,550,0.6160726405069162,16.184523398152955,Normal
3.35,425,0.5460026420217527,14.870643872988019,Normal
3.36,485,0.5407288023189701,19.017604326504866,Normal
3.37,534,1.3554605840110072,15.139560859381083,Normal
3.38,413,1.2036578593800238,18.532795515772616,Normal
3.39,478,0.9741738290873252,15.513079268561746,Normal
3.4,516,0.5978341606510015,15.01555543539926,Normal
3.41,406,0.9916158751168324,15.70143828535685,Normal
3.42,536,0.9734717707805657,14.411022993313136,Normal
3.43,514,0.6732018699100152,17.98087504141001,Normal
3.44,575,0.933851649237973,16.021763120739834,Normal
3.45,471,0.8985047343973734,13.857701561174538,Normal
3.46,458,1.1158500980522166,19.19659658619655,Normal
3.47,481,1.1350936508676437,15.071129770985692,Normal
3.48,515,0.5453040097720445,16.34842288891191,Normal
3.49,566,0.8746126146264712,19.251776887716375,Normal
3.5,545,1.1258599157142364,16.993903967311937,Normal
3.51,586,1.0031362585800876,12.935184325666913,Normal
3.52,502,1.3564898411883224,19.5186569889078,Normal
3.53,416,1.1586936316189451,17.02166442457134,Normal
3.54,413,0.6629344270814297,14.679244917256689,Normal
3.55,558,0.5705687474004298,13.114176581307099,Normal
3.56,551,1.1424192782063156,18.352201514162367,Normal
3.57,507,0.5265113105416218,16.960582047428108,Normal
3.58,587,1.0857755812734633,16.267688735810573,Normal
3.59,444,1.4402302414249575,19.151140664407663,Normal
3.6,497,1.075474177875879,18.308777689796244,Normal
3.61,530,0.8881699262065219,13.21339903786201,Normal
3.62,436,1.1432882184423532,14.493776542364387,Normal
3.63,570,0.9582528904915166,13.987913118515726,Normal
3.64,567,1.045616789315935,17.951570340581416,Normal
3.65,582,1.4414648087765252,12.268259477886236,Normal
3.66,507,0.8861026378007743,16.55911747897053,Normal
3.67,438,1.4611905638239142,18.099669485925524,Normal
3.68,414,1.4053506419560637,19.014125094093995,Normal
3.69,519,0.6957911347892964,14.736653989727259,Normal
3.7,403,0.5693613008751655,18.570058437376105,Normal
3.71,492,0.6007780013774267,12.885053895641658,Normal
3.72,552,0.5182218256515497,18.771618333876145,Normal
3.73,540,0.5944429607559284,13.01990929865586,Normal
3.74,560,1.183006773416357,15.178298324482938,Normal
3.75,415,0.571188648460229,18.378362926236427,Normal
3.76,569,0.8189756302937613,13.19933941879019,Normal
3.77,507,1.3448753109694547,13.834011161861131,Normal
3.78,525,0.5232719357358259,17.77802054714453,Normal
3.79,593,1.3144684825889357,17.760292292368597,Normal
3.8,454,0.7818547747733999,17.129181063082378,Normal
3.81,569,0.6181648276216563,17.551587555736802,Normal
3.82,433,1.1967371653641505,16.34179554678077,Normal
3.83,557,1.1289428467798839,14.014392471255622,Normal
3.84,412,1.3774720135270528,14.765567948031356,Normal
3.85,540,1.2350710438038859,13.452781734411406,Normal
3.86,417,1.3034809303848487,19.267604490669026,Normal
3.87,559,0.7820345725713065,16.667134358128962,Normal
3.88,495,0.6774395437797228,15.20681133410912,Normal
3.89,522,1.2506147516408583,15.69604642915306,Normal
3.9,438,1.3068347392672641,19.57826671689452,Normal
3.91,445,1.4905051420006732,13.226811224928642,Normal
3.92,428,0.9126176769114265,16.689838656134377,Normal
3.93,589,0.8720180857927832,16.04710943107573,Normal
3.94,461,1.2764129607419967,16.891633883477184,Normal
3.95,584,0.8408035402530178,12.144881470566723,Normal
3.96,415,1.4307573256035648,18.97699127155321,Normal
3.97,583,1.3584127518430118,19.4569462598689,Normal
3.98,520,0.9289940273750183,16.521065468713672,Normal
3.99,409,1.2508710677914974,17.573206591015136,Normal
4.0,557,1.2545428740846822,19.379995049418365,Normal
0.01,485,2.126650173251001,10.631381218412145,Deep
0.02,549,2.1320355034156053,11.997654903082665,Deep
0.03,488,2.6063734523833375,8.192848155442224,Deep
0.04,421,1.8581657186524536,11.908696736885268,Deep
0.05,491,1.6657111696970919,9.627631842891482,Deep
0.06,428,2.031933236461165,11.483013801349037,Deep
0.07,412,1.9308584874811225,11.129541936233094,Deep
0.08,401,1.9444621806839852,10.26806504394667,Deep
0.09,428,1.850411626574865,10.953796837005306,Deep
0.1,579,1.5631397844545427,11.514062245205391,Deep
0.11,426,1.5268109021001206,9.616561286604131,Deep
0.12,449,2.9815835846040475,9.308132646252954,Deep
0.13,494,2.1416597006037934,10.670373542254339,Deep
0.14,550,2.0764899707395226,11.231383767765035,Deep
0.15,487,2.519470924039605,11.049140539106464,Deep
0.16,443,1.8273808317975964,11.191254595434538,Deep
0.17,421,2.9249417759253378,9.742333259251732,Deep
0.18,570,2.6795175216233282,11.271336864700086,Deep
0.19,564,1.6341165034683893,8.480836221482434,Deep
0.2,588,2.1263711636773923,10.177956391843399,Deep
0.21,496,2.8186774613432473,8.023034641992487,Deep
0.22,583,2.9170980334371155,9.29834331960108,Deep
0.23,402,2.2011022668748046,9.465846139485592,Deep
0.24,590,2.4201170838160615,9.58469076643702,Deep
0.25,517,1.7505509191381128,10.78186882675945,Deep
0.26,418,2.9867529392054646,9.554232405081382,Deep
0.27,422,1.8475075520751651,9.794774490490123,Deep
0.28,556,2.9140976612026885,8.95017652349731,Deep
0.29,429,2.474469973488553,9.49300716651736,Deep
0.3,438,2.4116051923182886,8.909078509052605,Deep
0.31,507,2.269032766524763,8.292783695073775,Deep
0.32,510,1.846004717576638,10.413794373525512,Deep
0.33,424,1.7647920480082624,10.672851194220065,Deep
0.34,527,1.830729313605263,10.477961384038458,Deep
0.35,510,1.7796573932163817,9.85397617520229,Deep
0.36,535,2.66937671035013,9.519143120716919,Deep
0.37,505,2.025187888750095,11.4533345982873,Deep
0.38,585,1.5867640148450946,10.076327140544873,Deep
0.39,543,2.953653945211217,9.916727510518925,Deep
0.4,471,2.8256788274451385,8.102568263225743,Deep
0.41,528,2.8916284247928195,9.364991310504625,Deep
0.42,507,2.992361733969653,9.520782475143427,Deep
0.43,404,1.760842873829231,9.595291123587602,Deep
0.44,402,2.094363028353988,10.32068947690933,Deep
0.45,592,2.637357713556137,10.134410186907514,Deep
0.46,531,2.5440309270806885,10.431620371173778,Deep
0.47,503,1.7308438595097826,11.059533046168513,Deep
0.48,463,2.7237496874859266,11.251942954864374,Deep
0.49,505,1.836660857754991,10.872492304905977,Deep
0.5,497,1.8357264222339347,11.82209478381974,Deep
0.51,409,2.30546163434012,8.072930330705447,Deep
0.52,548,2.389409902262555,8.783111942734184,Deep
0.53,527,2.370129311756717,8.030251499912568,Deep
0.54,445,1.6372302560966323,10.589898856618412,Deep
0.55,554,2.8161912939455704,11.592122195799949,Deep
0.56,465,1.8984000638830592,8.973929186305197,Deep
0.57,568,1.6942723819242063,11.708138179185227,Deep
0.58,511,2.8331221198034657,8.241069561158243,Deep
0.59,412,2.93347724734463,11.737744107222056,Deep
0.6,536,2.793191425898176,9.406490748958538,Deep
0.61,563,2.714274112087317,8.405683313796866,Deep
0.62,485,2.4828629709585326,9.943487036745303,Deep
0.63,489,2.326286055913709,9.027106270882031,Deep
0.64,457,1.6304801398671152,9.139491607847692,Deep
0.65,453,2.112679819606048,9.229159859705145,Deep
0.66,411,2.059032775518471,11.212103591330653,Deep
0.67,413,1.8896306756404893,10.156645106701017,Deep
0.68,520,2.5851301705328775,9.245230796624014,Deep
0.69,561,2.243813602618156,10.441335133243673,Deep
0.7,580,1.621569323861472,10.864602696892774,Deep
0.71,520,1.8302748029247171,9.090496002934135,Deep
0.72,419,2.5248881454893937,9.654196406101406,Deep
0.73,474,1.6141962892354502,8.48754437334779,Deep
0.74,543,2.776810371073153,8.724597398138721,Deep
0.75,469,2.2427197905209617,10.72447141585993,Deep
0.76,455,2.2208798659899722,8.725753390782508,Deep
0.77,500,2.3886116769892762,10.10065353466824,Deep
0.78,585,2.737021448887724,10.836185046889732,Deep
0.79,531,2.0217138118532896,8.427507692378976,Deep
0.8,510,2.5170242288385953,10.269248878515615,Deep
0.81,524,2.3485979459936868,9.026251134805456,Deep
0.82,531,1.900542405254132,11.851707500950319,Deep
0.83,419,2.817944979532737,9.934182586879698,Deep
0.84,537,2.696139032410392,11.223970199100632,Deep
0.85,423,2.487677751987638,10.200906168625046,Deep
0.86,553,2.775872593641363,8.173650131419276,Deep
0.87,436,2.8009413014397033,10.53260550237609,Deep
0.88,453,2.562544465072552,11.805613368826627,Deep
0.89,502,2.755519992545508,10.406447280585326,Deep
0.9,548,2.5462071925039256,11.27675543770716,Deep
0.91,437,2.5202111576404507,11.536825853393632,Deep
0.92,573,2.4279170673227766,8.91231908779573,Deep
0.93,403,2.629074959336462,8.848179359632907,Deep
0.94,587,1.7379076579396107,10.443923955403967,Deep
0.95,456,2.8213061387983926,9.644113879226818,Deep
0.96,572,2.807765291617848,11.35944521146688,Deep
0.97,419,1.5438709245518387,11.600092493592044,Deep
0.98,416,2.738725125847144,9.413685517210872,Deep
0.99,518,1.693304801210168,8.947482235897928,Deep
1.0,470,2.0026782813887127,11.122102060975447,Deep
1.01,403,2.6152623844374117,9.099224142192543,Deep
1.02,413,1.7411398440724624,11.290457274054713,Deep
1.03,402,2.7269505361785935,9.69495301459505,Deep
1.04,479,2.748201266936613,10.670199597165881,Deep
1.05,585,2.2612016006412543,8.382141255338674,Deep
1.06,454,1.5095788075752503,10.495437298706292,Deep
1.07,531,1.9305571997623692,9.807070714948917,Deep
1.08,519,2.4253903775636134,10.346433852701896,Deep
1.09,423,2.971779267041135,8.672056830979454,Deep
1.1,561,2.4477202905250026,10.947494979776728,Deep
1.11,557,1.8897053715962397,11.451188310172913,Deep
1.12,481,2.451008554649417,8.866959200363102,Deep
1.13,546,2.3099780695737833,8.382858222080646,Deep
1.14,558,2.6697680927267156,8.094554344185346,Deep
1.15,587,1.6604709582404376,10.567886001773065,Deep
1.16,459,2.6415418537530417,10.428376144355124,Deep
1.17,546,2.3118998680141654,10.18678965085628,Deep
1.18,448,2.944488005788492,8.927788384463902,Deep
1.19,462,2.012808249058029,9.563623983622058,Deep
1.2,509,2.4489328397009222,10.377905340744693,Deep
