SpO2,HeartRate,Label
85.2715419083075,76.07660687776021,2
85.99124829333475,115.3136231495491,2
97.25655059757274,106.18263598218334,0
91.80823878303418,61.48083769668646,1
90.09035306125112,108.05074916747066,1
89.70261146874942,101.24627925613211,2
96.29262769465949,65.63815990071994,0
97.0061816119997,92.64521791768314,0
86.8261012670031,101.28704916239008,2
89.82380239141487,81.87246074230652,2
98.04163783954073,70.26893541919515,0
87.31617970201013,71.74598310449264,2
89.4759031653652,110.10585676221504,2
92.10374757280852,118.99128092448382,1
95.03393299198386,112.7276015177842,0
93.10736693577263,78.60414424262433,1
99.3658116133113,115.02902189572195,0
93.71421818982051,80.72767508199092,1
87.97580694210768,77.14887585787937,2
90.24636858826504,103.7137517015527,1
97.72750413989665,85.99253901238274,0
95.5335632287857,86.79022121653185,0
96.91721027045736,111.51415375795635,0
92.91010322601866,92.27919260963095,1
95.09467246799946,97.75620298287988,0
97.12090088369737,61.95264449973485,0
92.9770141245672,67.05880548390283,1
86.87002219949079,93.8569568826538,2
87.15392933642572,96.74111624843015,2
85.04084206338447,69.86652664810143,2
95.41999102954635,115.48753104332889,0
93.88279948178835,107.06291933822371,1
89.5656649076989,78.81079957243492,2
98.17650716983704,117.15672970962954,0
99.60342257168223,92.86453854276706,0
99.58648791644413,91.42107794303473,0
92.83311447518525,71.13830253915205,1
97.44349314388168,65.87923809411197,0
90.47450429832328,65.48327964462878,1
94.63499172126974,106.48013000735915,1
89.375419919114,116.17340105268104,2
95.64371426278007,109.57454506901026,0
87.60921824588273,64.77910644661844,2
96.01052409785875,117.1796140915794,0
85.54351467043145,65.95332304494951,2
88.35400884440787,86.2904890483965,2
86.062514947028,116.81002487236911,2
86.86955406450348,87.8011462033859,2
85.41715279053679,83.85513310301788,2
89.99738060196738,65.17457917651014,2
89.16078005501022,119.25490216522822,2
87.16473168506093,61.71122541669313,2
86.88622188068648,99.31083995326205,2
99.55868694034855,94.53041442735693,0
85.40999380697546,76.92867035461305,2
98.84693291064383,81.15698861179288,0
95.9417285711593,97.40710950848901,0
89.60840302938931,89.47691501646553,2
85.49559743566964,87.77943319476965,2
87.06700790621706,62.3283953074343,2
89.67210575697857,117.30644348731501,2
92.57221753986171,62.58091448135132,1
95.68047253291493,71.7897406027229,0
91.71103590809042,89.89082689521949,1
86.31918498406706,106.08836582585516,2
92.65645180195253,89.29669150858537,1
98.83240012782724,119.69618269407648,0
98.55549163075332,79.9258766212876,0
87.46941588690235,91.98088201072483,2
86.74425328448048,107.25511464026422,2
85.48723780339456,62.11111276368121,2
95.4087033441398,85.84429607077736,0
86.77016375029547,95.46996255892932,2
85.44265736589281,117.03233869125394,2
86.2729146150724,98.85031434650611,2
90.14221549280656,114.16951399194247,1
86.30117855106678,110.70943642191348,2
88.49793746291152,98.22177546465744,2
85.28518300746347,100.2791864203546,2
93.41565039300761,71.10433611950661,1
90.1733381296576,102.47644922044444,1
96.99799519551846,78.68688573756303,0
98.67677603504247,113.90479462361557,0
92.22636632200617,97.8827387434281,1
93.6413882188422,72.85073596185293,1
89.60197066058865,81.40243298302167,2
94.23405677347172,115.32084371189836,1
86.8926525029869,106.47216350617755,2
92.75516381530312,77.53692775654207,1
91.13342238003881,117.06414187896078,1
86.54054824766894,64.91571087582588,2
91.72842120641384,63.627426685813255,1
95.7361479434053,93.0721910023359,0
88.5211407201644,90.63870770096865,2
85.66625065571948,110.63737663825232,2
97.91678021740687,90.32343818982082,0
87.17575179937863,60.66483639631024,2
86.7677512992381,112.89438645342568,2
99.37282725103202,90.41862954390436,0
94.91150163995162,119.87417938111626,1
94.60505131796756,115.7840356085117,1
87.60874056669864,118.16281032207038,2
86.06194003914423,65.86262597096069,2
85.40605350709656,89.08727633990148,2
95.60423022251976,82.09941614156838,0
99.40438114909564,81.34399162374517,0
86.34519316056752,97.70396874172947,2
94.78838699954554,75.21398761352523,1
93.73883629533316,96.67896341165343,1
99.30024046677445,66.876047444716,0
94.35023057175911,93.18789457397499,1
96.38537821342578,109.42818968775225,0
85.81875269153981,113.23852010355414,2
99.25301740315899,66.17044332821747,0
91.20676180443786,90.79667228406026,1
85.79634090220073,95.5366148691166,2
89.4479275886051,118.11015021279773,2
85.97940590055228,92.012869377257,2
89.1552080718658,86.85034118747554,2
94.11651954574882,67.00060867425175,1
97.2345070312935,116.98097564934208,0
88.4170832097212,102.93383800921677,2
94.50132797337591,90.92540604510374,1
87.20719292260561,106.09461157447898,2
93.2809997922826,82.40329550475174,1
94.28048776460608,89.25680163578876,1
92.51873509961524,101.98834366724859,1
85.93430659500387,118.2604693475016,2
85.91751749581884,75.79494706510397,2
91.41239788630058,111.16796367177403,1
90.43077458173642,99.22666134537008,1
94.78753212653793,64.6822023765843,1
90.12299327799995,80.16684256938966,1
88.10267891253912,114.63985021917023,2
89.00651703171451,113.06752175385151,2
88.61999335990966,68.8617508964706,2
98.08212488569822,108.23677823245296,0
88.6577168621957,65.0285014356757,2
95.17961290907066,87.27427547843882,0
89.94194604385731,78.13754189541578,2
99.17554739577511,111.86407622863712,0
99.971007760568,89.27325515669,0
95.14640720633619,75.68639304860756,0
94.79362018921623,115.03236325320702,1
98.48362881961845,73.20975561442859,0
95.84935810115881,83.9485829767792,0
96.6946006274171,101.32351652811357,0
93.47806619398325,81.29403689722157,1
96.7057592565565,117.35878456195246,0
98.76472347679181,72.71565860018326,0
96.45802555737932,78.63122929052155,0
87.51769868932038,118.30382071330169,2
85.33084560578854,71.6276732451729,2
93.78265963811823,92.92567736322201,1
87.675767701285,112.2651614519311,2
98.76059997744657,85.27665305383786,0
92.59145494243292,93.010828049123,1
91.30933859827506,99.14179381467986,1
99.84693170720631,80.08285466357219,0
94.98372731722029,98.08701707088582,1
94.66910124121605,91.6014894069337,1
97.32274961749417,85.0109835847383,0
90.20179965729989,117.89028756234478,1
96.01004612831272,106.88087629218437,0
92.77463183953958,62.083564858467604,1
86.87277508464892,80.29222514143152,2
94.2352166846909,90.3605694325293,1
92.72037696374072,75.189568703259,1
96.32242933136851,64.77035732822634,0
91.74561439112789,100.25828889492345,1
99.87559397691446,66.31386626569724,0
87.61262668282677,89.0798805537984,2
89.10981201845543,80.82568008822744,2
98.66411726299397,102.44509314116057,0
93.39160732399537,84.24454033430553,1
98.4487940375475,104.1024238852417,0
85.80825770724933,100.79113975097226,2
91.5354387207071,74.76958592183433,1
90.35613432606102,96.72946233070888,1
86.51628539922775,97.20080552350106,2
88.35950645281021,103.72493512300804,2
97.84266089731943,76.00231020623542,0
93.56313494574181,107.80370260874128,1
91.57049918013813,81.37258270931477,1
90.33911796234236,92.13272671719332,1
96.41195911520761,61.958226916367366,0
93.01585749977875,73.84970863989761,1
87.29405705019595,111.0473620461803,2
99.69188027679564,111.05645893456477,0
88.25468252738403,80.32878894329164,2
90.2081069512092,71.08104476091121,1
86.75029495428277,61.891987145251996,2
91.8300535805299,83.96919437647814,1
90.35371078470321,80.00284096351957,1
88.35725394134309,88.29929086873257,2
91.86821038515816,90.18537105618837,1
99.92426954514875,100.5304175307433,0
93.5157889743971,90.6776118347527,1
85.10203268874515,91.44814525781372,2
92.10912181152943,80.44417085050438,1
99.12623030610392,86.1750762906005,0
86.07388121657196,65.27466446325215,2
96.15722962494443,102.41398598465942,0
96.0146809076931,115.18997291509501,0
91.60464240624498,107.64849932123988,1
97.86923538815246,67.74710100379455,0
87.88306064412977,93.2955897268427,2
96.6091143892878,95.18170073952368,0
92.6090419317927,78.9140412819514,1
90.52460146389463,89.52968072515148,1
86.9952879433793,62.53171163812842,2
99.68582523538309,81.4322525948376,0
89.85760742164595,89.08710236602545,2
91.50665362502261,71.96583026352553,1
99.21383969972426,97.29903369241386,0
92.25186072422098,87.06363610835463,1
91.48151245675054,71.16927721327676,1
89.24464953200743,89.54366218415313,2
95.22434092394533,97.37206679797976,0
90.2742672697316,91.67155838466265,1
91.71802046837806,81.3789084310448,1
93.421651229922,79.26229972373015,1
92.61488366459704,93.60810601836197,1
91.284420160532,63.23895329442209,1
98.70645067210428,99.32788724693424,0
93.80596395611514,100.66814453335618,1
95.7588349567898,93.91448185405497,0
95.2877443787419,99.87856873915962,0
87.60684787819338,72.89022944742797,2
92.85405609681925,86.77642470085864,1
89.87760713837214,66.51595379393227,2
92.00339562387686,81.71708363463397,1
95.0209550042333,73.08714099959387,0
96.58327317354721,94.21914347691636,0
85.26967333175769,109.52195486572577,2
85.62229335390562,116.80656674450103,2
89.89810588937232,108.04787372771176,2
91.73291371005504,72.56995595899768,1
97.8189526221869,94.64829235608155,0
96.20486725366126,80.68629634004954,0
95.2225901487669,86.66155361497017,0
86.79873465949507,85.53558829148453,2
90.52160558970738,86.1304808549789,1
89.48605525444916,95.37395380691675,2
99.62668190093808,94.87547922973982,0
89.2994042563649,79.76441005127506,2
94.20435675274994,99.39399736038496,1
96.98824125420066,91.29833020261344,0
88.9369025216648,63.30698836702279,2
89.614618741375,106.4721196762161,2
93.78026441571353,117.37798155655756,1
97.206946407665,117.63700981662777,0
98.99798930182118,105.30045211038916,0
85.32987080978214,91.9999025479714,2
89.73940824034668,113.0619261544288,2
86.25005840072421,113.08295271186637,2
91.91511954824463,100.83799836678564,1
92.82074842244234,117.49004230576871,1
88.71669197034541,70.29395196857712,2
95.73835632169687,71.82571422080993,0
96.79315194695295,60.07278981957991,0
93.22183894461693,114.85366950651341,1
85.43346462100699,82.02358623147967,2
89.0189981949428,65.23163631108937,2
97.97282844790925,75.59851236894968,0
90.66986097783109,110.13378017355578,1
86.18742225648585,112.03270389749035,2
95.0687625570341,79.10991120637519,0
86.20377207097067,67.42218030180894,2
97.20648713806585,81.9846100637665,0
93.65205809061374,64.07412682182529,1
96.38754151739087,110.61193557555042,0
98.20642359601673,75.80629977348148,0
95.27948668891636,116.91859561081863,0
85.38263220134583,77.21009572871901,2
87.87957380448691,113.86443136116294,2
98.19512944080829,102.2719711561129,0
97.6141990572044,102.13160684705576,0
97.18352683288082,103.68015194780438,0
99.74884788186276,66.36727732820313,0
97.77537190082704,85.80837210044002,0
94.94265095596087,81.78448903679856,1
94.69690412818257,75.77094513082405,1
85.09336737652283,94.33516082845216,2
93.38798961291468,66.61987147600334,1
86.22035807206343,63.361124130748784,2
90.224705637911,74.24733104476313,1
97.31708631064127,83.40977922872699,0
97.44339855959292,63.36635624381431,0
99.23061532190438,95.28007355448565,0
96.00021799282096,109.92561537461465,0
90.67819493100762,89.91400568503244,1
88.13662900563006,73.50988152168404,2
87.5160371171482,66.25007256764611,2
95.48140181599956,90.51725048030502,0
99.81534989082992,101.5124971273051,0
95.52857280602903,118.97850534319099,0
98.31371680226563,103.57193459366624,0
95.83366983275367,66.78129820558864,0
98.8328668546602,98.53550210858975,0
86.15785867336965,95.21435030678512,2
98.69165220511353,95.01812178373324,0
89.11757353598527,94.78158077193187,2
92.55985804270308,117.10605235545319,1
94.42813653889095,71.52637757308348,1
96.66672359783902,61.976912064937956,0
96.10239547523078,104.54606874074344,0
87.23801659016637,81.42254387427154,2
88.85790381870443,87.742520067526,2
89.0728285571585,112.1568264209213,2
98.53073602686396,106.37164146489606,0
87.43165651764507,103.51347953092684,2
89.2932622139231,62.63322885681421,2
96.91447613663762,96.25230370779491,0
85.48758033760822,98.99612135271161,2
97.51504066543939,79.22961018994569,0
99.5499089237206,60.524798419918,0
98.32798542841724,75.09549655718091,0
86.52407891684912,60.08227514754019,2
88.21303775338214,98.03557189407607,2
98.61379728985429,64.04005501507298,0
95.01698682771797,115.78178001474299,0
93.33361445975696,100.85471163893553,1
92.4079333227499,73.13509117668283,1
88.50383703827663,109.65680511084219,2
94.38483195132288,93.84472191791261,1
93.0501950951174,85.67502478096657,1
88.27292781334401,79.48364616425431,2
97.54668535519765,118.48882847250269,0
96.42422195110875,119.98049159137301,0
93.38581717430306,61.915412780506166,1
97.93543006033737,80.05362423837894,0
92.37560563376898,88.53683447951616,1
86.09548597710081,94.98676027789959,2
94.15369865718195,91.79380472137568,1
97.45197779764932,106.73454556505374,0
90.44408906852584,86.39095809960607,1
97.9590379479423,106.18470345908202,0
96.9937230737321,78.3506602163902,0
95.79257540199217,63.210795213906586,0
99.99768875310328,102.91114308050336,0
93.88448065939772,89.75064691738797,1
93.82215258895228,110.88317272899064,1
97.19996559764573,110.06692971237887,0
88.61493299405004,83.16881497543977,2
86.7107698169016,111.88332475740089,2
85.16691854862978,81.58312256243244,2
98.50915924322106,101.26289538222038,0
91.42795161553377,94.49022184662502,1
95.84394904354698,88.38297234720712,0
97.35010218875037,114.52572427929682,0
86.67885914565832,96.96739222736008,2
92.93492637704075,73.0074329328547,1
92.95610074966748,103.5337186574923,1
91.05326480408655,94.41849939746712,1
88.42979328792934,71.51626981540767,2
93.45112234510366,85.2910351370459,1
93.77685137477485,114.22932034570287,1
93.40450992194764,108.37484022504978,1
90.9053895192526,113.30335870298362,1
92.23351895251993,68.73192546658001,1
88.67874137396525,116.15758872093929,2
86.25294347355926,109.02681838598743,2
88.76136018135304,85.38825083386126,2
90.23328359260955,89.18724174626699,1
94.37128283074847,106.87202288533322,1
97.28586939651906,69.91845746894947,0
98.89038182046025,110.54963645336113,0
89.53120877952293,72.3107422748725,2
86.35345672427597,60.21837753898489,2
99.41663360700676,82.05784178270773,0
99.75481853922398,78.00136830322583,0
95.23814499735855,78.62165492719882,0
91.73078394260423,62.08977449391272,1
91.07407097557362,68.07539100818427,1
90.32842364153045,91.68604926486104,1
88.59257013631922,91.59921500045732,2
88.67241439732295,96.21773841952388,2
89.65718014800603,98.98624704983001,2
96.80356976834662,60.591916556322374,0
87.08974168015156,75.2437869818146,2
89.53195997365509,107.31470835787731,2
86.7255930704413,65.19832111721765,2
89.89521302145731,89.80495947476237,2
91.54073185136009,86.67563021321918,1
87.34610260377731,111.63715455718244,2
86.91929258082442,117.67131767058741,2
94.71952919832165,60.43769540111901,1
97.95860973699749,72.86104920525536,0
92.44934508992472,92.27387275378695,1
90.48860960530587,75.67949295158087,1
89.49349267208677,76.96243387097589,2
86.91489765373002,116.40406261283971,2
97.99761913801899,70.56751221763281,0
99.35221226638211,103.63463491909314,0
89.97452657887227,114.17838878336649,2
87.3867506008077,68.51993010011806,2
99.98176459590896,119.72021023549605,0
85.91210362443718,88.58729225271159,2
88.06645010049907,71.70528701911313,2
86.30717292349412,94.73572571341982,2
87.49729196027634,73.0110861048964,2
85.38732882247679,118.07854502319161,2
99.8719051062304,114.21164133736542,0
98.58457419314999,119.69975916465937,0
95.68898148482589,86.18618274775393,0
99.18777519019324,99.70464398684453,0
92.94815092340717,63.42645406916391,1
93.48898965919555,109.2870488215593,1
99.92851488976352,97.64557514334446,0
86.97097886179799,87.80842607986227,2
99.43742514795287,90.04542609778007,0
98.09583906172927,111.19294900813958,0
95.53972473204253,114.80759592020475,0
91.9304903773064,109.68521243204583,1
85.1524176665702,101.42930101814912,2
86.07512511793459,107.50852592110326,2
85.44703535159319,79.25870057954967,2
99.06536612787531,100.69065419643943,0
92.49223938638515,66.77073259946866,1
99.39269180585053,104.42170767248679,0
90.22276941632742,94.65929884360162,1
94.23372379899374,110.20438175020286,1
89.42217669105631,82.81452911145465,2
99.47050160150243,87.90542553680561,0
89.74266412424384,96.05633629480498,2
96.32126054266259,96.54284362894964,0
85.11772076376394,83.2718752076093,2
88.44350498218883,69.834802938952,2
96.86272450518177,92.2446967310488,0
92.17463311209569,62.633468834517515,1
95.67393806176761,108.27670845569952,0
89.92144536150042,72.24434411923605,2
92.10340769095423,96.30240729515167,1
99.84541987213187,82.44788393584211,0
99.91741169570932,69.65070259216209,0
90.67694197184713,90.87481529119933,1
87.72881713915442,91.41225000253444,2
90.34707592230588,65.09764038704286,1
91.42615781498299,72.20554813575987,1
92.11726763603663,61.910178971665495,1
99.8079278606142,112.77528836029887,0
92.33088618041943,102.87775939989854,1
90.91546634606193,109.70246825338725,1
86.50187961665924,93.06841754981764,2
87.63481936051495,81.32640360730552,2
99.52881828044748,107.58093338451987,0
86.97416911809074,109.54275902852952,2
94.08019101667962,69.17907348693592,1
86.62872736164265,103.09889900817402,2
86.16797678080748,106.9640586990467,2
91.28655646931489,65.6009554836085,1
97.49887077508268,85.45193391276884,0
98.96316848716029,65.57642762616655,0
93.42603951230566,88.55172893608096,1
90.93468131667365,107.25122072600726,1
95.78399381827134,87.558186217018,0
93.84115347222023,93.19412084440015,1
95.30079701767062,118.27054172737634,0
93.8133807522177,63.46336321545401,1
96.46577852725083,81.47060297296747,0
88.58795979988332,116.23393787850438,2
96.00399430178112,102.23882152006485,0
97.55865706646529,67.27865131721482,0
97.72232368308468,105.45888328946936,0
87.03008446280371,66.35975825497401,2
88.77664638288549,71.0312771897913,2
88.5856211041927,96.62445296822108,2
89.11429816564214,91.20969644017539,2
98.88799982179204,83.99047913248438,0
91.69400163231984,93.82985020699475,1
88.67761704549372,78.54476657019703,2
96.04374389935177,79.801596273931,0
86.3508848541166,106.55799270800253,2
90.3876095350049,102.57674396837858,1
98.87146114870772,97.73471785871612,0
99.98023648869325,119.85861779089143,0
92.52661377532294,119.90067890918206,1
95.58522501157091,99.06657965736687,0
87.05712171818,78.27778703794833,2
89.94902926040389,102.45079301002704,2
99.41055125090963,106.89537439435719,0
95.66982528541853,81.93131971096668,0
85.82228688588765,91.9048803321627,2
86.36695165971604,97.67830919414978,2
90.46340649109872,100.93866670644297,1
87.85646985972959,81.05218714171531,2
90.8711869095393,90.82340305416471,1
88.75559471822294,68.77815361622888,2
94.65131847116494,65.28721699304515,1
96.30544992933129,102.91524968771344,0
92.87856411554287,70.1466829580963,1
97.4091453234784,67.11105421552921,0
92.97445076819321,109.07910256544821,1
88.5710116341407,97.83880997638126,2
85.08697548998433,90.3349062660824,2
87.7422833156341,61.913315224812095,2
93.72686249184042,88.07849985252356,1
97.8567502317257,117.64137607248341,0
99.56766941682119,116.43836764693225,0
88.32375784288966,68.88674226011105,2
91.43393465619312,76.46585337936679,1
94.04503989885802,115.98521442357604,1
98.83578940468071,104.81737684768243,0
94.17697255244792,87.11554071521124,1
88.33957754004992,81.26547085988447,2
86.94523728225643,110.98642447882744,2
89.94836227381758,80.55256888182669,2
99.65016035726956,73.17903314757494,0
89.86684162953783,119.73459258855542,2
93.50566231719469,105.63958217466445,1
85.5343737145432,78.79502187741087,2
86.00026033044685,83.33763186068018,2
96.8241587267236,62.26438100987055,0
94.5551873570665,61.82252585817879,1
92.58849939534046,89.85247594636384,1
85.85293241145,93.04877787518542,2
91.37071929332086,85.85732616928249,1
98.86374461187657,67.48206276968024,0
89.02799718154118,76.76092904728709,2
96.64058242402552,78.17255916692838,0
89.24291080044603,65.71329350676467,2
97.37143912166358,61.034667140805375,0
88.131933016274,118.08600887266707,2
88.42449330551459,118.19977375130598,2
89.53206430011035,70.68574165596078,2
99.17034826622265,94.95897600816579,0
99.86118664796201,89.24528154423682,0
92.52598739422457,110.18316559359047,1
93.16065753427401,119.99898596725197,1
91.49549806024123,108.44593718314894,1
91.69997842998661,115.8673269927163,1
87.23376443085625,67.99858296528618,2
97.74371466809788,85.97780789584951,0
85.61698546451349,87.30439899459535,2
94.89295940933036,98.44134290311459,1
91.59284533889142,96.97679897309463,1
85.82185004600208,73.18671497418926,2
96.077528982041,89.88806475272952,0
86.39885433998785,114.47590368127285,2
94.85860770451073,76.85800616899633,1
85.76860794092896,61.57178322188006,2
92.00806662904068,70.77974649962599,1
98.08893669324388,73.18018747061545,0
86.43143884808426,92.1519984258176,2
94.68422587752448,105.78362453909489,1
88.23627736483563,91.05860334405494,2
95.68454732033486,110.78385469904569,0
99.61877534977418,90.6271375031736,0
92.30376079617623,100.76084796502417,1
87.74447882586767,118.09263594681985,2
98.14882101777738,67.87678481631532,0
85.87035871020636,105.0952563120276,2
95.28557750703301,75.22000101944231,0
96.91884143196096,78.37990124463312,0
96.61219245450049,113.1629378150285,0
96.35006562314129,77.6222216382501,0
95.07454403413988,82.10881445025629,0
99.49444466049124,89.09142590841704,0
93.41199444819763,109.80249954364021,1
95.87554154006672,119.95350582850298,0
92.70908332426612,75.39067355066936,1
99.90003557605337,110.16683148865692,0
90.22985864166938,109.61100428168461,1
92.00585755390382,75.71468054341514,1
92.98672878443234,77.9472405421502,1
87.90259951174346,108.90022950256309,2
91.73420393324066,112.19058414294008,1
86.38828611352683,67.21816174208033,2
98.78240505556353,65.23056570342338,0
86.79381697549488,101.39984745131812,2
97.18827051714302,60.34222834698302,0
86.86517474823387,89.90595660908704,2
98.70638933777668,69.52354538120142,0
96.4825446463823,68.3250851085333,0
86.65355900998226,61.28640597084475,2
88.14772547646852,67.4932693411242,2
93.58585117184413,72.23592930167379,1
90.14856057897667,62.504859142728925,1
92.20994125576729,107.9993445211707,1
91.83379261376466,91.24062610012159,1
85.51389102984713,65.40877153458075,2
99.84720467471112,81.77032236057157,0
98.55782627877385,91.3645391755321,0
87.71813197682748,79.53786467502026,2
90.72504702339491,93.7627579716738,1
